TransactionID,CustomerID,TransactionAmount,TransactionDateTime,TransactionType,MerchantCategory,DeviceType,IP_Address,Geolocation,AccountBalance,IsHighRiskCountry,NumberOfFailedLogins,IsNewPayee,TransactionChannel,HistoricalFraudScore,FraudLabel
T107664,C1919,1903.66,2024-01-10 01:21:06,Withdrawal,Travel,Mobile,167.16.183.124,"Paris, France",7534.82,True,5,True,ATM,0.42,1
T107665,C1855,5872.7,2024-10-21 00:15:39,Purchase,Travel,ATM,102.233.215.7,"Paris, France",31334.61,False,1,False,Online,0.51,0
T107666,C1079,427.95,2024-03-19 15:11:14,Withdrawal,Travel,Desktop,38.96.209.7,"Berlin, Germany",12977.76,True,1,False,Online,0.11,0
T107667,C1529,3529.6,2024-04-13 13:21:05,Purchase,Travel,Desktop,12.32.127.46,"Berlin, Germany",32738.75,False,2,False,Online,0.22,0
T107668,C1257,4649.98,2024-07-19 22:39:23,Transfer,Luxury Goods,Desktop,107.15.37.242,"Berlin, Germany",28746.05,True,1,False,ATM,0.16,0
T107669,C1385,4616.94,2024-02-03 17:43:08,Purchase,Electronics,Mobile,171.252.150.55,"Amsterdam, Netherlands",39844.95,False,0,True,Online,0.8,0
T107670,C1996,9234.54,2024-02-17 12:08:53,Purchase,Groceries,Desktop,68.35.46.18,"Paris, France",31985.68,False,0,False,ATM,0.11,0
T107671,C1929,8464.97,2024-01-15 14:13:20,Transfer,Electronics,Desktop,70.175.140.191,"Berlin, Germany",45054.73,False,4,False,Online,0.56,1
T107672,C1228,9722.79,2024-05-31 10:13:11,Transfer,Electronics,Desktop,46.132.143.251,"Paris, France",20017.4,True,4,False,Branch,0.66,1
T107673,C1528,4636.77,2024-02-15 09:28:31,Purchase,Luxury Goods,Desktop,79.37.88.205,"Paris, France",43594.53,False,4,False,Online,0.68,0
T107674,C1415,8991.0,2024-03-11 19:15:45,Withdrawal,Electronics,Mobile,210.71.185.48,"Warsaw, Poland",5010.81,False,3,True,Branch,0.22,1
T107675,C1361,4522.31,2024-01-27 13:40:13,Purchase,Luxury Goods,ATM,125.32.132.31,"Berlin, Germany",16747.33,False,3,True,Branch,0.29,0
T107676,C1836,1421.69,2024-08-17 04:29:34,Transfer,Travel,Mobile,6.64.0.153,"Paris, France",25599.39,False,0,False,Branch,0.97,0
T107677,C1888,7505.77,2024-02-02 17:53:54,Purchase,Electronics,Mobile,177.210.186.0,"Berlin, Germany",394.0,False,0,False,ATM,0.64,1
T107678,C1353,4196.55,2024-04-07 09:32:49,Transfer,Groceries,Desktop,134.163.227.35,"Berlin, Germany",21740.83,False,0,True,ATM,0.34,0
T107679,C1498,245.77,2024-01-21 15:55:03,Withdrawal,Luxury Goods,Desktop,116.255.18.118,"Berlin, Germany",22117.95,False,5,True,ATM,0.81,0
T107680,C1811,1395.18,2024-11-05 23:01:44,Withdrawal,Travel,ATM,170.224.67.57,"Warsaw, Poland",2639.32,True,4,False,Branch,0.53,1
T107681,C1493,3167.92,2024-08-04 23:26:22,Transfer,Travel,ATM,213.5.128.37,"Warsaw, Poland",46421.31,True,3,True,Online,0.03,0
T107682,C1908,9897.63,2024-08-02 16:21:48,Withdrawal,Travel,Mobile,51.252.69.169,"Warsaw, Poland",38701.63,False,3,True,Online,0.56,0
T107683,C1618,6322.3,2024-06-27 04:59:05,Transfer,Healthcare,ATM,117.236.73.90,"Berlin, Germany",36865.98,True,1,True,ATM,0.43,0
T107684,C1006,3994.78,2024-04-15 10:22:10,Purchase,Travel,ATM,152.143.114.236,"Paris, France",17951.72,True,0,False,Online,0.28,0
T107685,C1513,140.49,2024-09-11 02:38:03,Withdrawal,Luxury Goods,Desktop,152.17.32.63,"Paris, France",34358.68,True,1,True,Branch,0.3,0
T107686,C1903,7913.96,2024-08-21 05:25:33,Withdrawal,Luxury Goods,Desktop,163.107.75.71,"Amsterdam, Netherlands",29938.56,True,4,True,Branch,0.3,1
T107687,C1142,6618.06,2024-10-30 17:16:18,Transfer,Electronics,Desktop,222.141.41.22,"Amsterdam, Netherlands",48628.38,True,3,False,ATM,0.34,0
T107688,C1450,1728.63,2024-05-19 05:16:43,Purchase,Groceries,ATM,22.19.129.152,"Paris, France",16109.85,False,3,True,Online,0.95,0
T107689,C1169,5929.78,2024-06-13 03:20:18,Withdrawal,Electronics,ATM,69.130.68.140,"Warsaw, Poland",33537.63,False,5,False,Online,0.36,0
T107690,C1235,1839.91,2024-03-22 02:57:51,Transfer,Healthcare,ATM,24.243.226.188,"Paris, France",41511.24,False,5,False,Branch,0.75,0
T107691,C1078,949.37,2024-04-30 01:21:58,Transfer,Healthcare,Desktop,74.107.33.196,"Paris, France",19367.79,False,5,False,Online,0.06,0
T107692,C1526,3913.53,2024-09-29 00:41:50,Withdrawal,Groceries,ATM,146.45.184.97,"Amsterdam, Netherlands",7485.56,True,2,False,Online,0.44,0
T107693,C1658,1499.85,2024-09-28 07:16:06,Purchase,Healthcare,Mobile,210.138.99.132,"Amsterdam, Netherlands",32656.4,False,1,False,ATM,0.89,0
T107694,C1287,3373.81,2024-02-23 10:07:01,Purchase,Electronics,ATM,132.87.125.40,"Warsaw, Poland",7937.43,False,2,True,Branch,0.52,0
T107695,C1216,217.79,2024-03-28 09:36:16,Purchase,Groceries,ATM,101.67.78.4,"Berlin, Germany",42613.1,False,5,True,Online,0.73,0
T107696,C1153,3922.93,2024-04-30 00:14:10,Transfer,Luxury Goods,Mobile,8.150.189.5,"Warsaw, Poland",28424.48,True,5,False,Branch,0.34,1
T107697,C1191,3035.92,2024-07-30 00:33:15,Transfer,Electronics,Desktop,87.236.227.6,"Amsterdam, Netherlands",25042.54,False,4,False,ATM,0.74,0
T107698,C1161,9552.0,2024-01-16 09:18:04,Purchase,Luxury Goods,ATM,12.112.85.37,"Warsaw, Poland",40417.41,True,0,True,Branch,0.72,1
T107699,C1370,5493.74,2024-01-01 16:57:33,Transfer,Travel,ATM,2.249.100.160,"Paris, France",25136.39,True,4,True,Branch,0.44,1
T107700,C1616,2278.17,2024-11-12 01:49:19,Withdrawal,Electronics,Desktop,156.135.56.205,"Amsterdam, Netherlands",24261.53,True,4,False,Branch,0.12,1
T107701,C1734,4865.86,2024-03-28 00:20:13,Transfer,Luxury Goods,ATM,56.19.157.5,"Berlin, Germany",47399.86,False,4,True,Online,0.89,0
T107702,C1836,7237.57,2024-02-05 17:48:35,Transfer,Luxury Goods,Mobile,33.162.148.54,"Paris, France",33141.5,False,2,False,ATM,0.52,1
T107703,C1121,4329.13,2024-09-21 01:08:48,Withdrawal,Electronics,Mobile,126.47.204.164,"Berlin, Germany",26886.11,True,3,False,Online,0.11,0
T107704,C1676,9473.36,2024-03-13 02:41:13,Transfer,Groceries,Mobile,170.129.111.22,"Berlin, Germany",40001.48,False,4,False,Branch,0.1,0
T107705,C1235,1599.05,2024-01-23 14:44:58,Transfer,Groceries,Desktop,186.80.33.255,"Warsaw, Poland",14128.93,True,0,True,ATM,0.29,0
T107706,C1424,9691.03,2024-02-19 11:42:54,Purchase,Groceries,Mobile,207.176.83.200,"Warsaw, Poland",38250.83,True,5,True,Branch,0.91,1
T107707,C1830,598.54,2024-06-22 00:38:44,Transfer,Healthcare,Mobile,147.109.120.67,"Paris, France",25919.71,True,3,False,Branch,0.69,0
T107708,C1338,9614.43,2024-01-02 06:38:47,Purchase,Groceries,Mobile,85.237.9.128,"Berlin, Germany",46608.88,True,1,False,ATM,0.17,1
T107709,C1737,669.99,2024-04-02 09:22:04,Transfer,Electronics,ATM,112.170.76.132,"Paris, France",3793.2,False,0,True,Online,0.23,0
T107710,C1116,3233.5,2024-03-19 18:11:03,Purchase,Travel,Mobile,45.180.173.166,"Paris, France",8786.15,True,2,False,Branch,0.33,0
T107711,C1493,4767.53,2024-09-01 19:30:37,Withdrawal,Luxury Goods,Desktop,5.192.97.33,"Paris, France",7430.77,False,4,True,Online,0.32,0
T107712,C1691,2893.93,2024-08-04 16:56:17,Transfer,Travel,Desktop,44.78.220.32,"Amsterdam, Netherlands",14085.85,False,3,False,Online,0.73,0
T107713,C1490,2352.29,2024-02-02 19:11:35,Withdrawal,Travel,Mobile,107.68.253.169,"Berlin, Germany",18978.93,True,4,True,Branch,0.51,1
T107714,C1490,9433.44,2024-09-30 07:08:53,Withdrawal,Luxury Goods,Desktop,16.255.0.45,"Amsterdam, Netherlands",17508.47,True,4,False,Branch,0.97,1
T107715,C1215,8036.42,2024-03-16 00:18:01,Purchase,Healthcare,Desktop,157.118.100.117,"Amsterdam, Netherlands",44749.6,False,1,False,Online,0.37,0
T107716,C1604,4164.04,2024-10-15 06:31:50,Withdrawal,Travel,Desktop,8.193.56.31,"Berlin, Germany",10212.06,False,5,True,ATM,0.25,0
T107717,C1165,130.66,2024-10-06 14:13:26,Withdrawal,Groceries,ATM,219.226.74.223,"Amsterdam, Netherlands",24987.77,True,1,False,Online,0.12,0
T107718,C1662,3080.77,2024-08-23 09:20:29,Transfer,Electronics,Mobile,32.92.254.104,"Amsterdam, Netherlands",35302.61,True,4,False,Branch,0.03,1
T107719,C1853,1586.87,2024-09-23 20:52:27,Withdrawal,Travel,ATM,71.131.155.133,"Berlin, Germany",7310.76,True,5,False,Online,0.1,1
T107720,C1420,6304.96,2024-03-16 20:37:04,Transfer,Travel,Mobile,96.167.119.226,"Amsterdam, Netherlands",7159.85,True,2,True,ATM,0.44,0
T107721,C1022,6840.89,2024-09-21 14:08:30,Purchase,Travel,ATM,118.197.144.188,"Paris, France",16703.93,True,2,False,Online,0.33,1
T107722,C1249,4290.55,2024-08-30 18:03:48,Purchase,Travel,Desktop,185.32.248.232,"Paris, France",19567.84,False,0,True,Branch,0.91,0
T107723,C1044,1219.35,2024-03-17 18:29:17,Purchase,Travel,ATM,4.205.251.99,"Paris, France",35601.5,True,5,True,Online,0.97,1
T107724,C1130,1295.15,2024-11-01 10:11:52,Purchase,Healthcare,Mobile,216.108.45.94,"Warsaw, Poland",39537.3,False,2,True,Branch,0.23,0
T107725,C1587,2819.69,2024-01-17 17:26:56,Transfer,Travel,Desktop,63.139.203.142,"Warsaw, Poland",19077.68,True,0,False,Online,0.57,0
T107726,C1606,7247.84,2024-10-20 21:56:04,Transfer,Electronics,Mobile,59.219.33.206,"Amsterdam, Netherlands",5544.27,True,0,True,Branch,0.07,0
T107727,C1164,8071.44,2024-06-28 17:29:41,Transfer,Groceries,Mobile,110.222.15.216,"Berlin, Germany",42305.41,True,5,False,Branch,0.52,1
T107728,C1137,8641.11,2024-04-19 11:37:07,Withdrawal,Luxury Goods,Desktop,120.24.135.9,"Berlin, Germany",49319.99,True,4,True,ATM,0.19,1
T107729,C1644,3696.31,2024-05-18 09:09:26,Withdrawal,Groceries,Desktop,70.44.152.162,"Amsterdam, Netherlands",39767.33,False,1,True,ATM,0.32,0
T107730,C1524,9704.34,2024-06-04 20:48:47,Purchase,Travel,Mobile,51.247.132.176,"Amsterdam, Netherlands",26685.4,False,2,False,Branch,0.1,1
T107731,C1040,632.19,2024-03-07 00:49:11,Withdrawal,Luxury Goods,Desktop,109.104.102.144,"Berlin, Germany",2888.9,False,3,False,Branch,0.95,0
T107732,C1912,4471.34,2024-10-24 10:35:36,Transfer,Electronics,ATM,122.140.59.8,"Berlin, Germany",16016.19,False,3,True,Online,0.34,0
T107733,C1586,4170.59,2024-03-08 02:32:51,Purchase,Luxury Goods,Desktop,199.11.100.94,"Warsaw, Poland",5131.88,True,3,False,ATM,0.42,0
T107734,C1150,2095.35,2024-09-21 02:40:24,Purchase,Luxury Goods,ATM,177.152.84.13,"Amsterdam, Netherlands",42221.24,False,1,True,ATM,0.21,0
T107735,C1057,3262.68,2024-11-03 00:09:33,Withdrawal,Luxury Goods,Mobile,91.136.103.68,"Warsaw, Poland",8084.96,True,0,False,ATM,0.84,0
T107736,C1170,2335.15,2024-09-29 23:10:33,Withdrawal,Healthcare,Mobile,209.251.218.58,"Paris, France",31029.86,False,4,False,Branch,0.53,0
T107737,C1264,8718.87,2024-04-19 23:51:34,Transfer,Healthcare,Mobile,194.31.184.234,"Berlin, Germany",14009.37,True,4,True,Branch,0.05,1
T107738,C1944,3126.06,2024-07-17 19:28:19,Transfer,Travel,Mobile,79.86.38.63,"Paris, France",36640.54,True,0,True,Branch,0.48,0
T107739,C1184,9157.46,2024-02-02 13:07:50,Transfer,Groceries,ATM,203.155.154.207,"Berlin, Germany",45813.26,False,2,False,Branch,0.78,1
T107740,C1529,9725.31,2024-10-20 17:57:39,Withdrawal,Groceries,ATM,160.202.101.43,"Berlin, Germany",25188.61,True,4,False,Branch,0.21,1
T107741,C1981,7868.27,2024-02-20 16:55:29,Withdrawal,Groceries,Mobile,148.81.222.53,"Warsaw, Poland",48194.96,True,5,False,Online,0.43,1
T107742,C1415,5550.4,2024-01-24 13:10:29,Withdrawal,Luxury Goods,Mobile,124.148.138.130,"Warsaw, Poland",36922.83,False,0,True,ATM,0.16,0
T107743,C1613,5772.62,2024-03-17 04:12:15,Purchase,Luxury Goods,Desktop,42.202.24.249,"Berlin, Germany",2636.05,False,4,True,Branch,0.16,0
T107744,C1992,3311.28,2024-07-09 15:05:26,Transfer,Groceries,Mobile,21.92.53.150,"Paris, France",21531.6,True,0,True,Branch,0.77,0
T107745,C1577,1944.58,2024-01-14 02:24:21,Withdrawal,Healthcare,ATM,62.250.207.60,"Amsterdam, Netherlands",20592.95,False,1,True,Branch,0.69,0
T107746,C1652,1272.2,2024-04-10 02:00:17,Transfer,Healthcare,ATM,165.218.239.9,"Paris, France",13346.03,True,5,True,Branch,0.57,1
T107747,C1019,3219.01,2024-01-19 00:11:07,Transfer,Electronics,Desktop,141.86.82.95,"Berlin, Germany",28667.22,False,3,False,Branch,0.31,0
T107748,C1899,6327.18,2024-06-27 20:43:48,Withdrawal,Travel,Desktop,75.122.148.66,"Paris, France",13977.19,False,1,False,Online,0.69,1
T107749,C1736,9711.39,2024-01-09 11:13:31,Transfer,Luxury Goods,Desktop,201.224.97.246,"Warsaw, Poland",12240.59,True,3,False,Branch,0.54,0
T107750,C1745,2290.04,2024-04-19 16:48:07,Transfer,Electronics,Desktop,123.100.228.162,"Amsterdam, Netherlands",40245.04,True,5,False,ATM,0.75,1
T107751,C1677,5928.75,2024-03-09 18:22:20,Transfer,Electronics,ATM,44.65.187.43,"Amsterdam, Netherlands",25626.67,False,2,True,Branch,0.38,1
T107752,C1841,2370.94,2024-01-17 11:49:08,Purchase,Healthcare,Mobile,37.212.191.48,"Berlin, Germany",44622.68,False,3,True,Branch,0.76,0
T107753,C1290,8196.75,2024-09-24 02:12:05,Transfer,Groceries,ATM,18.200.34.100,"Warsaw, Poland",17623.16,True,0,True,ATM,0.11,1
T107754,C1969,4886.39,2024-09-12 20:26:42,Transfer,Groceries,Desktop,56.50.158.121,"Berlin, Germany",36122.94,True,0,True,Online,0.52,0
T107755,C1087,4698.06,2024-07-07 14:36:25,Purchase,Luxury Goods,ATM,152.251.90.203,"Amsterdam, Netherlands",6119.11,True,0,True,ATM,0.34,0
T107756,C1221,194.95,2024-07-19 15:22:33,Withdrawal,Healthcare,Desktop,148.8.195.54,"Berlin, Germany",40306.56,True,0,False,Online,0.9,0
T107757,C1459,5110.09,2024-10-11 08:48:37,Transfer,Luxury Goods,Desktop,149.181.235.235,"Warsaw, Poland",25153.12,False,0,False,Branch,0.25,1
T107758,C1621,956.73,2024-08-01 04:57:36,Withdrawal,Groceries,Mobile,99.124.100.248,"Warsaw, Poland",27694.96,True,2,True,ATM,0.27,0
T107759,C1482,7502.17,2024-02-12 10:37:09,Transfer,Luxury Goods,Desktop,138.44.138.205,"Berlin, Germany",38046.17,False,3,True,Branch,0.97,1
T107760,C1888,6236.45,2024-09-25 11:22:03,Withdrawal,Healthcare,ATM,83.42.156.79,"Warsaw, Poland",22726.0,False,3,True,Online,0.36,1
T107761,C1493,814.0,2024-10-15 12:51:22,Purchase,Electronics,Mobile,12.11.117.114,"Berlin, Germany",39254.48,True,1,True,ATM,0.2,0
T107762,C1174,4909.91,2024-06-15 05:40:00,Withdrawal,Groceries,ATM,126.146.193.200,"Berlin, Germany",26335.8,True,5,True,Online,0.18,1
T107763,C1224,6026.4,2024-04-04 04:55:14,Purchase,Groceries,ATM,182.25.126.177,"Berlin, Germany",16646.95,False,0,True,Online,0.74,1
T107764,C1850,8909.21,2024-11-15 04:18:53,Purchase,Groceries,Mobile,214.243.129.31,"Warsaw, Poland",36665.74,False,5,False,Branch,0.84,1
T107765,C1420,9582.77,2024-04-13 08:57:48,Transfer,Electronics,ATM,189.146.27.12,"Warsaw, Poland",15345.6,False,0,False,ATM,0.56,1
T107766,C1615,2660.81,2024-06-07 19:46:06,Transfer,Healthcare,ATM,116.35.116.3,"Paris, France",22525.89,False,0,True,ATM,0.59,0
T107767,C1146,4495.4,2024-03-27 05:44:26,Withdrawal,Luxury Goods,Desktop,12.55.254.0,"Warsaw, Poland",16804.45,True,5,False,ATM,0.45,1
T107768,C1813,7774.55,2024-08-11 14:53:28,Withdrawal,Travel,Mobile,41.147.58.202,"Paris, France",10768.67,False,4,True,ATM,0.94,1
T107769,C1596,7913.02,2024-11-06 17:27:05,Withdrawal,Travel,Mobile,71.95.75.179,"Paris, France",10460.71,False,2,False,ATM,0.26,0
T107770,C1840,2762.83,2024-05-01 00:22:11,Purchase,Electronics,Mobile,216.169.208.175,"Paris, France",11347.76,False,4,True,ATM,0.86,0
T107771,C1785,1431.69,2024-06-25 13:34:56,Transfer,Luxury Goods,ATM,103.223.93.202,"Amsterdam, Netherlands",19536.99,True,2,True,Online,0.32,0
T107772,C1186,8477.88,2024-08-09 14:46:10,Transfer,Electronics,ATM,41.12.146.145,"Amsterdam, Netherlands",3791.18,True,2,False,Online,0.53,1
T107773,C1638,591.15,2024-03-17 21:13:11,Purchase,Luxury Goods,Desktop,192.105.141.7,"Warsaw, Poland",30592.84,False,3,True,Branch,0.64,0
T107774,C1675,2466.61,2024-10-11 01:01:08,Withdrawal,Healthcare,ATM,94.161.43.142,"Amsterdam, Netherlands",28157.22,True,5,True,Online,0.49,1
T107775,C1523,6331.07,2024-02-05 16:26:44,Withdrawal,Electronics,Desktop,118.39.89.130,"Warsaw, Poland",6294.4,True,4,False,Branch,0.37,1
T107776,C1270,3272.82,2024-05-12 23:42:25,Purchase,Luxury Goods,Desktop,171.17.67.255,"Amsterdam, Netherlands",36576.28,False,5,True,Branch,0.17,0
T107777,C1171,8248.54,2024-02-28 05:09:19,Transfer,Luxury Goods,Mobile,51.196.116.165,"Warsaw, Poland",12394.94,False,1,False,Online,0.04,0
T107778,C1741,4826.05,2024-10-20 13:45:23,Withdrawal,Electronics,ATM,177.79.227.161,"Berlin, Germany",27087.66,False,4,False,ATM,0.47,0
T107779,C1702,1462.06,2024-03-11 17:53:29,Transfer,Electronics,Mobile,79.152.17.97,"Warsaw, Poland",46426.76,True,5,False,ATM,0.27,1
T107780,C1350,2728.3,2024-01-02 18:53:57,Withdrawal,Travel,Mobile,72.232.101.43,"Paris, France",36988.8,False,1,True,Branch,0.22,0
T107781,C1944,3201.04,2024-07-18 06:24:09,Purchase,Electronics,Mobile,90.35.12.57,"Warsaw, Poland",49216.78,False,4,True,Online,0.73,0
T107782,C1464,9852.86,2024-09-30 09:43:17,Transfer,Groceries,Mobile,107.78.89.241,"Warsaw, Poland",31619.05,False,0,False,Branch,0.52,1
T107783,C1610,6048.11,2024-02-13 21:10:44,Withdrawal,Electronics,Mobile,175.182.213.6,"Paris, France",36069.53,False,1,False,Online,0.63,0
T107784,C1604,5363.57,2024-04-29 14:57:22,Purchase,Electronics,Desktop,97.99.19.173,"Paris, France",43948.33,True,2,True,ATM,0.6,0
T107785,C1070,8241.54,2024-03-05 19:30:02,Transfer,Groceries,Desktop,94.23.44.111,"Amsterdam, Netherlands",39690.79,True,0,False,Branch,0.8,0
T107786,C1235,6458.77,2024-06-24 06:10:38,Purchase,Healthcare,Mobile,209.57.54.141,"Warsaw, Poland",14269.7,True,0,False,ATM,0.32,0
T107787,C1387,9577.3,2024-08-06 15:54:52,Purchase,Groceries,ATM,165.72.207.234,"Warsaw, Poland",6623.52,False,2,False,ATM,0.38,1
T107788,C1394,5976.27,2024-07-22 22:41:45,Purchase,Travel,ATM,201.167.64.112,"Berlin, Germany",48583.6,True,3,True,ATM,0.96,0
T107789,C1135,1204.5,2024-06-10 00:01:33,Withdrawal,Travel,ATM,115.105.151.16,"Warsaw, Poland",47317.2,False,3,False,ATM,0.12,0
T107790,C1111,7334.47,2024-02-18 02:31:32,Purchase,Healthcare,Desktop,193.121.38.232,"Paris, France",9463.52,True,3,True,Branch,0.2,0
T107791,C1016,7355.21,2024-05-24 00:24:11,Purchase,Electronics,ATM,92.29.189.150,"Berlin, Germany",19647.89,False,4,False,ATM,0.62,1
T107792,C1207,1950.24,2024-05-19 07:32:57,Transfer,Luxury Goods,ATM,107.200.80.107,"Berlin, Germany",9984.92,True,3,False,Branch,0.75,0
T107793,C1535,7988.69,2024-11-09 09:27:40,Purchase,Luxury Goods,Mobile,152.204.252.221,"Amsterdam, Netherlands",36825.11,False,2,True,Online,0.07,1
T107794,C1880,2825.28,2024-03-31 19:11:28,Withdrawal,Healthcare,Desktop,96.105.196.228,"Warsaw, Poland",427.54,True,4,True,Online,0.73,1
T107795,C1931,7907.3,2024-10-18 01:34:59,Transfer,Luxury Goods,ATM,132.102.68.68,"Paris, France",10929.6,False,2,False,ATM,0.05,1
T107796,C1516,4230.49,2024-05-26 13:12:20,Transfer,Groceries,Mobile,207.178.45.235,"Amsterdam, Netherlands",3977.94,False,3,True,Online,0.7,0
T107797,C1700,8186.05,2024-03-22 13:42:28,Transfer,Electronics,Mobile,215.194.84.18,"Paris, France",3638.92,True,0,True,ATM,0.08,0
T107798,C1429,110.13,2024-03-22 08:38:51,Withdrawal,Luxury Goods,Mobile,66.143.160.55,"Berlin, Germany",21665.51,True,2,True,Online,0.69,0
T107799,C1846,2610.62,2024-07-31 10:07:05,Purchase,Groceries,ATM,204.240.181.76,"Berlin, Germany",26907.66,True,4,True,ATM,0.34,1
T107800,C1153,1441.45,2024-03-15 06:40:25,Withdrawal,Electronics,ATM,163.218.220.103,"Warsaw, Poland",27224.91,True,0,True,Online,0.41,0
T107801,C1620,253.81,2024-06-07 07:08:26,Withdrawal,Healthcare,Mobile,25.214.233.68,"Warsaw, Poland",22805.28,True,0,False,ATM,0.79,0
T107802,C1098,6516.7,2024-04-04 00:16:47,Purchase,Groceries,Mobile,117.220.191.253,"Warsaw, Poland",47801.49,True,0,True,Branch,0.28,1
T107803,C1181,7623.97,2024-10-31 02:48:03,Transfer,Groceries,Desktop,140.64.67.211,"Paris, France",39146.02,False,2,True,Branch,0.58,1
T107804,C1487,788.02,2024-11-15 18:46:40,Withdrawal,Groceries,ATM,164.134.240.16,"Paris, France",34513.57,False,2,True,Branch,0.89,0
T107805,C1923,4649.93,2024-02-01 05:21:11,Purchase,Healthcare,Desktop,125.148.180.40,"Paris, France",1965.51,True,1,False,Online,0.69,0
T107806,C1629,9098.16,2024-10-07 20:35:28,Transfer,Electronics,ATM,93.58.3.101,"Berlin, Germany",41836.86,True,4,False,ATM,0.71,1
T107807,C1614,1477.0,2024-07-26 15:17:02,Withdrawal,Healthcare,Mobile,149.103.192.111,"Warsaw, Poland",16892.35,True,3,False,Branch,0.65,0
T107808,C1039,6259.27,2024-05-19 00:59:18,Purchase,Groceries,ATM,199.54.191.183,"Amsterdam, Netherlands",16328.78,True,5,False,Online,0.66,1
T107809,C1898,5553.09,2024-04-18 23:26:21,Transfer,Healthcare,Desktop,40.191.9.227,"Warsaw, Poland",15875.87,False,0,True,Branch,0.1,0
T107810,C1802,5938.86,2024-02-24 11:32:43,Purchase,Luxury Goods,Mobile,103.124.169.65,"Amsterdam, Netherlands",19491.6,True,3,False,Online,0.58,1
T107811,C1544,7584.86,2024-05-28 09:13:35,Purchase,Healthcare,ATM,218.30.243.8,"Warsaw, Poland",34518.17,False,5,False,ATM,0.37,0
T107812,C1515,1078.34,2024-07-09 11:00:36,Purchase,Groceries,ATM,130.227.3.108,"Warsaw, Poland",37460.29,False,1,False,Branch,0.82,0
T107813,C1770,2736.25,2024-07-19 11:57:53,Purchase,Electronics,Desktop,179.171.161.32,"Berlin, Germany",10488.08,True,5,False,ATM,0.59,1
T107814,C1120,2760.22,2024-06-08 19:49:49,Purchase,Electronics,Mobile,133.1.160.182,"Amsterdam, Netherlands",9751.41,False,0,False,Online,0.27,0
T107815,C1095,7063.26,2024-08-25 18:25:27,Withdrawal,Travel,Mobile,60.231.70.232,"Paris, France",35301.56,True,2,True,ATM,0.94,1
T107816,C1493,4533.88,2024-03-13 19:26:21,Purchase,Groceries,Desktop,38.128.70.145,"Warsaw, Poland",33365.6,False,1,True,Online,0.71,0
T107817,C1675,1629.85,2024-06-29 03:06:06,Withdrawal,Electronics,ATM,27.6.139.142,"Amsterdam, Netherlands",5667.85,True,5,False,ATM,0.64,1
T107818,C1133,1286.23,2024-08-06 11:13:00,Transfer,Luxury Goods,Desktop,179.213.125.201,"Amsterdam, Netherlands",45821.89,True,0,True,ATM,0.92,0
T107819,C1923,9561.1,2024-03-27 08:57:05,Transfer,Electronics,ATM,184.176.39.83,"Paris, France",7147.99,True,0,False,Branch,0.41,0
T107820,C1617,1240.03,2024-07-27 22:40:31,Purchase,Groceries,ATM,90.199.90.137,"Berlin, Germany",32983.52,False,1,True,Online,0.77,0
T107821,C1552,8677.51,2024-02-21 19:52:35,Transfer,Groceries,ATM,2.66.76.234,"Warsaw, Poland",7026.68,False,4,False,Online,0.69,1
T107822,C1847,5526.2,2024-06-15 11:09:03,Purchase,Luxury Goods,ATM,18.122.183.174,"Paris, France",8799.49,False,3,False,Branch,0.11,0
T107823,C1001,3688.85,2024-08-18 04:11:53,Purchase,Electronics,Mobile,28.191.142.11,"Paris, France",43051.77,False,2,True,ATM,0.83,0
T107824,C1918,3153.37,2024-09-24 21:48:04,Transfer,Electronics,ATM,206.91.224.236,"Berlin, Germany",45265.33,True,0,True,Online,0.4,0
T107825,C1960,7205.29,2024-06-15 09:36:47,Transfer,Healthcare,ATM,138.68.255.157,"Amsterdam, Netherlands",48403.42,True,4,True,Online,0.87,1
T107826,C1793,5501.72,2024-09-26 22:25:14,Transfer,Groceries,Mobile,86.90.121.85,"Warsaw, Poland",9153.95,True,1,True,ATM,0.26,0
T107827,C1694,6289.27,2024-03-25 01:47:43,Withdrawal,Groceries,Mobile,3.216.224.167,"Warsaw, Poland",2832.64,True,0,True,ATM,0.33,0
T107828,C1664,6463.64,2024-06-01 10:34:48,Withdrawal,Healthcare,Mobile,131.227.43.198,"Warsaw, Poland",24604.31,False,5,True,Online,0.67,1
T107829,C1441,3955.98,2024-02-05 02:47:51,Purchase,Groceries,ATM,141.154.254.173,"Amsterdam, Netherlands",37478.1,True,0,True,Branch,0.14,0
T107830,C1534,3266.78,2024-02-16 11:26:12,Transfer,Luxury Goods,ATM,175.155.175.163,"Warsaw, Poland",48373.05,True,5,True,ATM,0.17,1
T107831,C1430,8360.9,2024-05-26 07:18:08,Withdrawal,Luxury Goods,ATM,40.49.179.57,"Warsaw, Poland",27449.39,False,3,True,Online,0.33,0
T107832,C1379,346.31,2024-02-01 23:37:42,Purchase,Travel,Desktop,45.42.183.155,"Warsaw, Poland",9299.15,False,5,False,ATM,0.74,0
T107833,C1895,2829.81,2024-03-26 02:12:10,Purchase,Groceries,ATM,165.121.204.32,"Paris, France",1533.29,True,0,True,Branch,0.04,0
T107834,C1044,5656.6,2024-04-20 07:04:40,Withdrawal,Luxury Goods,Desktop,223.50.186.153,"Berlin, Germany",32133.77,True,3,True,Online,0.88,1
